Sail Date.,QTY.(KGS)
2022-02-02,17550
2022-02-02,9960
2022-02-02,8503
2022-02-02,15105
2022-02-02,14270
2022-02-02,15876
2022-02-02,11769
2022-02-02,192000
2022-02-02,57600
2022-02-02,19200
2022-02-02,96000
2022-02-02,76800
2022-02-02,7402
2022-02-02,38400
2022-02-05,528
2022-02-05,21314
2022-02-05,15400
2022-02-05,20310
2022-02-05,25909
2022-02-05,330
2022-02-05,18420
2022-02-05,15876
2022-02-05,20011
2022-02-05,58272
2022-02-05,19520
2022-02-05,20565
2022-02-05,12357
2022-02-05,10961
2022-02-05,40878
2022-02-05,87733
2022-02-05,32930
2022-02-05,16920
2022-02-07,40343
2022-02-07,135405
2022-02-07,21937
2022-02-07,22140
2022-02-07,10692
2022-02-07,16206
2022-02-07,13140
2022-02-07,35444
2022-02-07,18704
2022-02-07,25180
2022-02-07,23826
2022-02-07,25261
2022-02-07,10859
2022-02-07,24280
2022-02-07,23020
2022-02-07,19825
2022-02-07,20960
2022-02-07,22260
2022-02-07,303
2022-02-07,7680
2022-02-07,47540
2022-02-07,8318
2022-02-07,7955
2022-02-07,18720
2022-02-07,5065
2022-02-07,17231
2022-02-07,18520
2022-02-07,22628
2022-02-07,11440
2022-02-07,17697
2022-02-07,22830
2022-02-07,97120
2022-02-07,2777
2022-02-07,21611
2022-02-07,57590
2022-02-07,18900
2022-02-07,19424
2022-02-07,80864
2022-02-07,1000
2022-02-07,135968
2022-02-07,38848
2022-02-07,58272
2022-02-07,18958
2022-02-07,21230
2022-02-07,63735
2022-02-07,26000
2022-02-07,12067
2022-02-07,22491
2022-02-07,25016
2022-02-07,16380
2022-02-07,15450
2022-02-07,16450
2022-02-07,19200
2022-02-07,18845
2022-02-07,133541
2022-02-07,50256
2022-02-08,23740
2022-02-08,20206
2022-02-08,22996
2022-02-08,24933
2022-02-08,24251
2022-02-09,26800
2022-02-09,31752
2022-02-09,15000
2022-02-09,15876
2022-02-09,17037
2022-02-09,14452
2022-02-09,23000
2022-02-09,15080
2022-02-09,24500
2022-02-09,15677
2022-02-09,25200
2022-02-09,20444
2022-02-09,24480
2022-02-09,13252
2022-02-09,21480
2022-02-09,9845
2022-02-09,7425
2022-02-09,16725
2022-02-09,26500
2022-02-09,35504
2022-02-09,22000
2022-02-09,6645
2022-02-09,18424
2022-02-09,19200
2022-02-09,37200
2022-02-09,30388
2022-02-09,21387
2022-02-09,27552
2022-02-09,46000
2022-02-09,4044
2022-02-09,38400
2022-02-09,14646
2022-02-09,14840
2022-02-09,63
2022-02-09,52200
2022-02-09,21904
2022-02-09,24000
2022-02-09,48000
2022-02-09,23290
2022-02-09,18250
2022-02-09,96000
2022-02-09,7416
2022-02-09,19998
2022-02-09,102000
2022-02-09,11398
2022-02-09,13145
2022-02-09,25000
2022-02-09,14799
2022-02-09,3500
2022-02-09,13415
2022-02-09,11639
2022-02-09,20558
2022-02-09,15325
2022-02-09,5300
2022-02-09,22985
2022-02-09,233394
2022-02-09,22560
2022-02-09,24623
2022-02-09,20000
2022-02-09,16920
2022-02-09,9524
2022-02-09,3390
2022-02-09,3302
2022-02-09,20077
2022-02-09,8720
2022-02-09,17697
2022-02-09,20160
2022-02-09,4537
2022-02-09,14476
2022-02-09,5176
2022-02-09,19967
2022-02-09,8602
2022-02-09,41274
2022-02-09,43580
2022-02-09,16429
2022-02-09,21235
2022-02-09,21000
2022-02-09,10720
2022-02-09,41514
2022-02-09,15196
2022-02-09,18000
2022-02-09,34383
2022-02-09,19347
2022-02-09,8050
2022-02-09,9103
2022-02-09,9954
2022-02-09,28500
2022-02-09,37532
2022-02-10,25000
2022-02-10,9000
2022-02-10,22645
2022-02-10,26700
2022-02-10,8400
2022-02-10,70548
2022-02-10,38000
2022-02-10,76000
2022-02-10,6560
2022-02-10,38863
2022-02-10,20960
2022-02-10,22521
2022-02-10,19727
2022-02-10,16800
2022-02-10,17900
2022-02-10,13331
2022-02-10,20320
2022-02-11,25000
2022-02-11,91300
2022-02-11,24200
2022-02-11,23903
2022-02-11,20510
2022-02-11,73915
2022-02-11,22711
2022-02-11,23150
2022-02-11,26000
2022-02-11,9825
2022-02-11,22300
2022-02-11,12000
2022-02-11,19891
2022-02-11,8119
2022-02-11,48624
2022-02-11,11160
2022-02-11,8272
2022-02-11,20844
2022-02-11,33445
2022-02-11,9540
2022-02-11,28000
2022-02-11,20075
2022-02-11,6240
2022-02-11,16875
2022-02-11,46951
2022-02-11,16500
2022-02-11,26065
2022-02-11,28600
2022-02-11,28400
2022-02-11,27000
2022-02-11,21181
2022-02-11,15000
2022-02-11,24550
2022-02-11,44125
2022-02-11,30000
2022-02-11,19734
2022-02-11,22330
2022-02-11,20160
2022-02-11,19350
2022-02-11,18824
2022-02-11,24000
2022-02-12,20050
2022-02-12,26487
2022-02-12,38700
2022-02-12,65441
2022-02-12,13884
2022-02-12,26373
2022-02-12,96000
2022-02-12,9120
2022-02-12,1500
2022-02-12,18520
2022-02-12,83614
2022-02-12,14346
2022-02-12,20240
2022-02-12,5614
2022-02-12,13876
2022-02-12,24249
2022-02-12,19520
2022-02-12,40546
2022-02-12,15254
2022-02-12,18216
2022-02-12,8181
2022-02-12,5065
2022-02-12,14250
2022-02-12,8085
2022-02-12,25450
2022-02-12,22520
2022-02-12,325
2022-02-12,16920
2022-02-12,32760
2022-02-12,7226
2022-02-12,13855
2022-02-13,22687
2022-02-13,56700
2022-02-13,23449
2022-02-13,39800
2022-02-13,12423
2022-02-15,48576
2022-02-15,38860
2022-02-15,20800
2022-02-15,23583
2022-02-15,25780
2022-02-15,25163
2022-02-15,25250
2022-02-15,25105
2022-02-15,18458
2022-02-15,76000
2022-02-15,58272
2022-02-15,27744
2022-02-15,149080
2022-02-15,24975
2022-02-15,24070
2022-02-15,27979
2022-02-15,18522
2022-02-15,19564
2022-02-15,79394
2022-02-15,28700
2022-02-15,26700
2022-02-15,25420
2022-02-15,22560
2022-02-15,15000
2022-02-15,8594
2022-02-15,14845
2022-02-15,28400
2022-02-15,57300
2022-02-15,28550
2022-02-15,28000
2022-02-15,28150
2022-02-15,27757
2022-02-15,5204
2022-02-15,28160
2022-02-15,16875
2022-02-15,53600
2022-02-15,8700
2022-02-15,41366
2022-02-15,21178
2022-02-15,38708
2022-02-15,18720
2022-02-15,19734
2022-02-15,30000
2022-02-15,26834
2022-02-15,64724
2022-02-15,17250
2022-02-15,23889
2022-02-16,55104
2022-02-16,1450
2022-02-16,20080
2022-02-16,11300
2022-02-16,19000
2022-02-16,24280
2022-02-16,9176
2022-02-16,26130
2022-02-16,50240
2022-02-16,18925
2022-02-16,20000
2022-02-16,25960
2022-02-16,38400
2022-02-16,43628
2022-02-16,105
2022-02-16,20700
2022-02-16,1908
2022-02-16,17221
2022-02-16,20059
2022-02-16,54752
2022-02-16,8500
2022-02-16,19907
2022-02-16,15115
2022-02-16,8275
2022-02-16,46970
2022-02-16,227498
2022-02-16,19894
2022-02-16,77875
2022-02-16,19375
2022-02-16,26000
2022-02-16,51000
2022-02-16,19916
2022-02-16,20265
2022-02-16,8433
2022-02-16,27516
2022-02-16,2300
2022-02-16,40560
2022-02-16,15168
2022-02-16,15000
2022-02-16,24000
2022-02-16,42700
2022-02-16,15876
2022-02-16,43589
2022-02-16,11225
2022-02-16,33700
2022-02-16,19424
2022-02-16,202738
2022-02-16,39473
2022-02-16,18000
2022-02-16,25480
2022-02-16,58048
2022-02-16,28200
2022-02-16,27600
2022-02-16,25180
2022-02-16,50360
2022-02-16,23000
2022-02-17,50000
2022-02-17,16450
2022-02-17,68040
2022-02-17,19000
2022-02-17,38000
2022-02-17,21970
2022-02-17,13015
2022-02-17,20000
2022-02-17,6084
2022-02-17,12980
2022-02-17,9250
2022-02-17,75000
2022-02-17,17170
2022-02-17,224251
2022-02-17,23000
2022-02-17,21000
2022-02-17,74499
2022-02-17,32940
2022-02-17,26937
2022-02-17,15293
2022-02-17,28320
2022-02-17,24000
2022-02-17,16478
2022-02-17,3174
2022-02-20,8000
2022-02-20,14000
2022-02-20,5748
2022-02-20,39320
2022-02-20,34613
2022-02-20,8879
2022-02-20,117000
2022-02-20,18000
2022-02-20,89298
2022-02-20,9400
2022-02-20,12990
2022-02-20,17155
2022-02-20,16792
2022-02-20,57600
