Sail Date.,QTY.(KGS)
2021-02-27,21040
2021-02-28,31752
2021-02-28,19200
2021-02-28,9576
2021-02-28,2539
2021-02-28,93000
2021-02-28,40000
2021-02-28,12000
2021-02-28,45952
2021-02-28,25000
2021-02-28,24000
2021-02-28,44000
2021-02-28,10707
2021-02-28,31032
2021-02-28,75152
2021-02-28,115200
2021-02-28,15000
2021-02-28,15876
2021-02-28,71896
2021-02-28,46868
2021-02-28,14350
2021-02-28,37260
2021-02-28,38400
2021-02-28,13170
2021-02-28,16224
2021-02-28,10400
2021-02-28,31218
2021-02-28,16000
2021-02-28,14188
2021-02-28,7618
2021-02-28,82667
2021-02-28,96000
2021-02-28,18896
2021-02-28,17598
2021-02-28,19000
2021-02-28,17925
2021-02-28,48000
2021-02-28,59000
2021-02-28,18900
2021-02-28,17010
2021-02-28,24500
2021-02-28,23218
2021-03-01,28000
2021-03-01,32273
2021-03-01,57756
2021-03-01,27900
2021-03-01,15000
2021-03-01,57200
2021-03-01,82622
2021-03-01,13440
2021-03-01,30524
2021-03-01,17115
2021-03-01,28400
2021-03-01,26220
2021-03-01,16875
2021-03-01,48133
2021-03-01,30000
2021-03-01,28321
2021-03-01,18252
2021-03-01,38116
2021-03-01,15250
2021-03-01,26109
2021-03-01,168000
2021-03-01,49600
2021-03-01,15090
2021-03-01,47500
2021-03-01,231276
2021-03-01,8000
2021-03-01,125374
2021-03-01,20800
2021-03-01,16675
2021-03-01,76800
2021-03-01,34499
2021-03-01,32800
2021-03-01,15200
2021-03-02,82668
2021-03-02,36000
2021-03-02,17000
2021-03-02,130028
2021-03-02,12500
2021-03-02,56864
2021-03-02,3555
2021-03-02,25000
2021-03-02,96900
2021-03-02,50300
2021-03-02,12285
2021-03-02,18320
2021-03-02,133362
2021-03-02,52714
2021-03-02,12860
2021-03-02,15000
2021-03-02,11920
2021-03-02,76825
2021-03-02,8000
2021-03-02,16800
2021-03-02,11697
2021-03-02,24000
2021-03-02,49100
2021-03-02,10072
2021-03-02,45000
2021-03-02,15275
2021-03-02,19200
2021-03-02,27600
2021-03-02,72000
2021-03-02,46220
2021-03-02,31398
2021-03-02,40740
2021-03-02,79399
2021-03-02,32950
2021-03-02,3860
2021-03-02,13165
2021-03-02,49000
2021-03-02,20296
2021-03-02,182712
2021-03-02,16410
2021-03-02,97908
2021-03-02,71651
2021-03-02,18670
2021-03-02,16500
2021-03-02,25993
2021-03-02,18730
2021-03-02,19000
2021-03-02,16875
2021-03-02,49902
2021-03-02,57600
2021-03-02,10132
2021-03-02,12120
2021-03-02,93925
2021-03-02,21799
2021-03-02,14350
2021-03-03,84022
2021-03-03,20886
2021-03-03,15665
2021-03-03,21301
2021-03-03,11797
2021-03-03,38200
2021-03-03,6721
2021-03-03,106290
2021-03-03,25519
2021-03-03,160208
2021-03-03,19894
2021-03-03,15876
2021-03-03,31752
2021-03-03,25180
2021-03-03,22313
2021-03-03,9300
2021-03-03,18295
2021-03-03,56962
2021-03-03,17119
2021-03-03,26410
2021-03-03,22910
2021-03-03,7209
2021-03-03,18686
2021-03-03,10656
2021-03-03,13026
2021-03-03,27885
2021-03-03,38400
2021-03-03,24039
2021-03-03,7532
2021-03-03,40961
2021-03-03,9237
2021-03-03,11105
2021-03-03,24260
2021-03-03,54592
2021-03-03,21449
2021-03-03,25607
2021-03-03,18925
2021-03-03,20291
2021-03-03,25650
2021-03-03,25440
2021-03-03,20232
2021-03-03,20460
2021-03-03,15000
2021-03-03,15360
2021-03-03,19200
2021-03-03,333864
2021-03-03,79109
2021-03-05,19200
2021-03-05,12094
2021-03-05,26080
2021-03-05,31752
2021-03-05,14960
2021-03-05,15876
2021-03-05,20320
2021-03-05,7620
2021-03-05,80875
2021-03-05,6865
2021-03-05,13000
2021-03-05,58638
2021-03-05,39942
2021-03-05,13120
2021-03-05,54064
2021-03-05,17219
2021-03-05,12192
2021-03-05,20811
2021-03-05,18800
2021-03-05,17440
2021-03-07,11700
2021-03-07,34939
2021-03-07,18723
2021-03-07,20000
2021-03-07,60423
2021-03-07,15876
2021-03-07,54000
2021-03-07,24000
2021-03-07,17721
2021-03-07,25000
2021-03-07,96000
2021-03-07,16000
2021-03-07,10140
2021-03-07,31752
2021-03-07,26765
2021-03-07,24400
2021-03-07,18322
2021-03-07,62468
2021-03-07,9125
2021-03-08,27308
2021-03-08,28000
2021-03-08,18246
2021-03-08,4560
2021-03-08,48192
2021-03-08,648
2021-03-08,21163
2021-03-08,15000
2021-03-08,20664
2021-03-08,28200
2021-03-08,99700
2021-03-08,28500
2021-03-08,2022
2021-03-08,15876
2021-03-08,57000
2021-03-08,68750
2021-03-08,27300
2021-03-08,11611
2021-03-08,17581
2021-03-08,19200
2021-03-08,14000
2021-03-08,28600
2021-03-08,57600
2021-03-08,16104
2021-03-08,8000
2021-03-08,28400
2021-03-08,13800
2021-03-08,20625
2021-03-08,23708
2021-03-08,35250
2021-03-08,11154
2021-03-09,54866
2021-03-09,17010
2021-03-09,68116
2021-03-09,25000
2021-03-09,33155
2021-03-09,34310
2021-03-09,21311
2021-03-09,14840
2021-03-09,1058
2021-03-09,11200
2021-03-09,18343
2021-03-09,43000
2021-03-09,25212
2021-03-09,10702
2021-03-09,133509
2021-03-09,12500
2021-03-09,14000
2021-03-09,43924
2021-03-09,215
2021-03-09,38400
2021-03-09,76800
2021-03-09,19200
2021-03-09,18602
2021-03-09,26000
2021-03-09,17500
2021-03-09,21981
2021-03-10,15000
2021-03-10,24240
2021-03-10,26000
2021-03-10,24757
2021-03-10,16902
2021-03-10,94120
2021-03-10,48642
2021-03-10,43463
2021-03-11,63400
2021-03-11,15165
2021-03-11,32326
2021-03-11,52000
2021-03-11,74142
2021-03-11,22960
2021-03-11,25250
2021-03-11,45952
2021-03-11,38400
2021-03-11,19200
2021-03-11,27000
2021-03-11,31794
2021-03-11,34640
2021-03-11,40320
2021-03-12,26361
2021-03-12,49000
2021-03-12,45497
2021-03-12,3910
2021-03-12,25248
2021-03-12,9150
2021-03-12,21000
2021-03-12,19200
2021-03-12,172349
2021-03-12,38400
2021-03-12,58000
2021-03-12,2322
2021-03-12,24000
