Sail Date.,QTY.(KGS)
2018-02-02,27760
2018-02-02,32658
2018-02-02,45541
2018-02-02,1300
2018-02-02,30194
2018-02-02,48308
2018-02-02,15876
2018-02-02,22000
2018-02-02,68513
2018-02-02,15000
2018-02-02,44240
2018-02-02,4212
2018-02-02,8000
2018-02-02,30400
2018-02-02,11840
2018-02-02,18816
2018-02-02,38400
2018-02-02,24000
2018-02-02,19200
2018-02-02,18892
2018-02-02,40000
2018-02-02,11000
2018-02-02,24500
2018-02-02,31752
2018-02-02,44979
2018-02-02,5550
2018-02-02,58000
2018-02-02,7709
2018-02-02,20060
2018-02-02,157950
2018-02-02,26000
2018-02-02,45820
2018-02-02,21776
2018-02-02,27430
2018-02-02,50000
2018-02-02,48900
2018-02-02,19958
2018-02-02,18720
2018-02-02,21600
2018-02-02,23400
2018-02-03,19200
2018-02-03,1800
2018-02-03,307200
2018-02-03,22000
2018-02-03,45200
2018-02-03,10500
2018-02-03,24000
2018-02-03,11000
2018-02-03,18000
2018-02-03,10800
2018-02-03,190
2018-02-03,7000
2018-02-03,15876
2018-02-03,3000
2018-02-03,1600
2018-02-03,30778
2018-02-03,12000
2018-02-03,13000
2018-02-03,12165
2018-02-03,8000
2018-02-03,22640
2018-02-03,63175
2018-02-03,76980
2018-02-03,23814
2018-02-03,48000
2018-02-03,11850
2018-02-03,15059
2018-02-03,19051
2018-02-03,26201
2018-02-03,7944
2018-02-03,20000
2018-02-03,32658
2018-02-03,19980
2018-02-03,17356
2018-02-03,20003
2018-02-03,6480
2018-02-03,24950
2018-02-03,25920
2018-02-03,120000
2018-02-03,19277
2018-02-03,75000
2018-02-03,16000
2018-02-03,20979
2018-02-03,13650
2018-02-03,10000
2018-02-04,26500
2018-02-04,26000
2018-02-04,27500
2018-02-04,19503
2018-02-04,162800
2018-02-04,24200
2018-02-04,17010
2018-02-04,50920
2018-02-04,25000
2018-02-04,60000
2018-02-04,12500
2018-02-04,20011
2018-02-04,24000
2018-02-04,120
2018-02-04,25540
2018-02-04,10823
2018-02-04,27300
2018-02-04,15000
2018-02-04,56550
2018-02-04,55000
2018-02-04,7398
2018-02-04,20000
2018-02-04,14000
2018-02-04,10000
2018-02-04,18680
2018-02-04,28500
2018-02-04,76800
2018-02-04,78000
2018-02-04,50000
2018-02-04,24
2018-02-04,22000
2018-02-04,181500
2018-02-06,24135
2018-02-06,15000
2018-02-06,215
2018-02-06,24000
2018-02-06,23000
2018-02-06,2500
2018-02-06,1988
2018-02-06,50000
2018-02-06,30000
2018-02-06,16170
2018-02-06,19200
2018-02-06,12695
2018-02-06,13874
2018-02-06,26500
2018-02-06,46453
2018-02-07,25454
2018-02-07,4914
2018-02-07,15876
2018-02-07,10112
2018-02-07,24000
2018-02-07,66680
2018-02-07,18000
2018-02-07,7952
2018-02-07,33200
2018-02-07,76800
2018-02-07,33401
2018-02-07,19000
2018-02-07,19200
2018-02-07,31752
2018-02-07,42302
2018-02-07,28240
2018-02-07,52962
2018-02-07,21288
2018-02-07,20000
2018-02-07,17010
2018-02-07,16380
2018-02-07,20958
2018-02-10,14000
2018-02-10,24569
2018-02-10,4034
2018-02-10,9000
2018-02-10,45381
2018-02-10,15876
2018-02-10,26640
2018-02-10,648
2018-02-10,31752
2018-02-10,24000
2018-02-10,12500
2018-02-10,17000
2018-02-10,18000
2018-02-10,18772
2018-02-10,20000
2018-02-10,28583
2018-02-10,57600
2018-02-10,52950
2018-02-10,29000
2018-02-10,153600
2018-02-10,14100
2018-02-10,44002
2018-02-10,23000
2018-02-10,15616
2018-02-10,72763
2018-02-10,36000
2018-02-10,40876
2018-02-10,35000
2018-02-10,75998
2018-02-10,55844
2018-02-11,27100
2018-02-11,18000
2018-02-11,24900
2018-02-11,37000
2018-02-11,15876
2018-02-11,24000
2018-02-11,9000
2018-02-11,8000
2018-02-11,19000
2018-02-11,54000
2018-02-11,57600
2018-02-11,11948
2018-02-11,63000
2018-02-11,20000
2018-02-11,19200
2018-02-11,25877
2018-02-11,15000
2018-02-11,76800
2018-02-11,6240
2018-02-11,28000
2018-02-12,25000
2018-02-12,54000
2018-02-12,15000
2018-02-12,28160
2018-02-12,27000
2018-02-12,30000
